company,product,month,quantity,value
Rahul Traders,MF-COVER-PAPER-PINK-90GSM-63.5X91.0/26KG-500SHT,2023-05,156.0,14404.0
Rahul Traders,MF-COVER-PAPER-PINK-90GSM-63.5X91.0/26KG-500SHT,2023-07,52.0,4836.0
Rahul Traders,MF-COVER-PAPER-PINK-90GSM-63.5X91.0/26KG-500SHT,2023-08,52.0,4888.0
Rahul Traders,MG PAPER,2024-06,205430.0,19295973.0
Rahul Traders,MG PAPER,2024-07,23220.0,2252340.0
Rahul Traders,MG POSTER PAPER,2023-08,9151.0,759533.0
Rahul Traders,MG POSTER PAPER,2023-09,26267.0,2180161.0
Rahul Traders,MG POSTER PAPER,2023-10,25314.0,2006966.0
Rahul Traders,MG-KRAFT PAPER,2022-04,36990.0,2626290.0
Rahul Traders,MG-KRAFT PAPER,2022-05,66021.0,5119537.0
Rahul Traders,MG-KRAFT PAPER,2022-07,19233.0,1467628.0
Rahul Traders,MG-KRAFT PAPER,2022-09,9419.0,734682.0
Rahul Traders,MG-KRAFT PAPER,2022-10,10353.0,807534.0
Rahul Traders,MG-KRAFT PAPER,2022-12,13060.0,1017570.0
Rahul Traders,MG-KRAFT PAPER,2023-01,2408.0,180600.0
Rahul Traders,MG-KRAFT PAPER,2023-03,26887.0,1949378.0
Rahul Traders,MG-KRAFT PAPER,2023-04,18208.0,1306349.0
Rahul Traders,MG-KRAFT PAPER,2023-06,60282.0,4425596.0
Rahul Traders,MG-KRAFT PAPER,2023-07,14911.0,1062068.5
Rahul Traders,MG-KRAFT PAPER,2023-08,28678.0,2481613.0
Rahul Traders,MG-KRAFT PAPER,2023-09,43321.0,3059555.0
Rahul Traders,MG-KRAFT PAPER,2023-11,28096.0,2193578.0
Rahul Traders,MG-KRAFT PAPER,2023-12,20644.0,1416816.0
Rahul Traders,MG-KRAFT PAPER,2024-02,8506.0,629444.0
Rahul Traders,MG-KRAFT PAPER,2024-03,16129.0,1145159.0
Rahul Traders,MG-KRAFT PAPER,2024-04,14266.0,1012886.0
Rahul Traders,MG-KRAFT PAPER,2024-06,51526.0,3713828.0
Rahul Traders,MG-KRAFT PAPER,2024-07,23459.0,1752133.0
Rahul Traders,MG-KRAFT PAPER,2024-08,9680.0,687280.0
Rahul Traders,MG-KRAFT PAPER,2024-10,14408.0,1013379.0
Rahul Traders,MG-KRAFT PAPER,2024-11,9880.0,691600.0
Rahul Traders,MG-KRAFT PAPER,2025-01,21068.0,1453692.0
Rahul Traders,MG-KRAFT PAPER,2025-03,38159.0,2662404.0
Rahul Traders,MG-KRAFT PAPER,2026-04,26727.0,1848003.0
Rahul Traders,MG-POSTER-PAPER-18GSM-103.0CMS,2023-10,3367.0,269360.0
Rahul Traders,MG-POSTER-PAPER-18GSM-104CMS,2023-05,30088.0,2617656.0
Rahul Traders,MG-POSTER-PAPER-18GSM-104CMS,2023-08,14369.0,1192627.0
Rahul Traders,MG-POSTER-PAPER-18GSM-53.00CMS,2023-10,10334.0,826720.0
Rahul Traders,MLC PRINT & PACKAGING,2026-06,663.0,51714.0
Rahul Traders,MOORIM-AP-90GSM-58.5X91.0/12KG-250SHT,2023-12,4176.0,363780.0
Rahul Traders,MOORIM-AP-90GSM-58.5X91.0/12KG-250SHT,2024-01,3768.0,321816.0
Rahul Traders,MOORIM-AP-90GSM-58.5X91.0/12KG-250SHT,2024-02,9864.0,825816.0
Rahul Traders,MOORIM-AP-90GSM-58.5X91.0/12KG-250SHT,2024-03,21192.0,1753584.0
Rahul Traders,MOORIM-AP-90GSM-58.5X91.0/12KG-250SHT,2024-04,600.0,49800.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-01,7019.6,541080.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-03,3270.0,252000.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-05,588.6,45920.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-06,3226.4,245150.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-07,370.6,28070.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-08,806.6,61250.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-09,19053.2,1399890.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2024-12,566.8,41600.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2025-01,632.2,47240.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2025-02,43.6,3200.0
Rahul Traders,MY-CHOICE-COPIER-70GSM-21.0X29.7/2.18KG-500SHT-A4,2025-03,261.6,19750.0
Rahul Traders,Mahavir Sales Corporation,2026-06,436.8,32760.0
Rahul Traders,Mahavir Sales Corporation,2026-07,64.2,4943.4
Rahul Traders,Mansi Papers,2026-06,678.1,52461.7
Rahul Traders,Mansi Papers,2026-07,199.2,15537.6
Rahul Traders,Maplitho Paper - 480255,2023-09,4644.4,277828.01
Rahul Traders,Maplitho Paper Rulled-53 GSM-65.0X81.0/14.2 KG,2022-09,397.6,39362.4
Rahul Traders,Maplitho-58GSM-58.5X91.0/15.4KGS-500SHT,2022-09,2417.8,249033.4
Rahul Traders,Media Publication,2026-06,71.4,5640.6
Rahul Traders,Media Publication,2026-07,71.4,5640.6
Rahul Traders,Metro Offset Printery,2026-06,450.0,32850.0
Rahul Traders,N-Sir-Colour-Blue-75GSM-21.0X29.7/2.34KG-500SHT-A4,2022-04,46.8,3800.0
Rahul Traders,N-Sir-Colour-Blue-75GSM-21.0X29.7/2.34KG-500SHT-A4,2022-05,11.7,925.0
Rahul Traders,N-Sir-Colour-Blue-75GSM-21.0X29.7/2.34KG-500SHT-A4,2022-06,117.0,9250.0
Rahul Traders,N-Sir-Colour-Blue-75GSM-21.0X29.7/2.34KG-500SHT-A4,2022-07,163.8,15400.0
Rahul Traders,N-Sir-Colour-Blue-75GSM-21.0X29.7/2.34KG-500SHT-A4,2023-02,70.2,6450.0
Rahul Traders,NAINI AP-120GSM-56.0X86.5/14.5KG-250SHT,2026-04,4828.5,357309.0
Rahul Traders,NAINI ART PAPER-90GSM-56.0X86.5/10.9KG-250SHT,2026-04,2180.0,163500.0
Rahul Traders,NAINI ART PAPER-90GSM-57.0X85/10.9KG-250SHT,2026-06,1035.5,77144.75
Rahul Traders,NAINI SUPER PRINT-140GSM-56.0X76.0/14.9KG-250SHT,2026-06,417.2,30038.4
Rahul Traders,NAINI-C2S-GLOSS-90GSM-51.0X76.0/8.7KG-250SHT,2026-04,2862.3,220397.1
Rahul Traders,NAINI-C2S-GLOSS-90GSM-51.0X76.0/8.7KG-250SHT,2026-05,3654.0,274050.0
Rahul Traders,NAINI-C2S-GLOSS-90GSM-51.0X76.0/8.7KG-250SHT,2026-06,2009.7,149722.65
Rahul Traders,NATIONAL TRADERS,2026-06,7500.2,581033.4
Rahul Traders,NATIONAL TRADERS,2026-07,340.2,23473.8
Rahul Traders,NATURAL FBB RC-250GSM-51.0X71.0/9.1KGS-100SHT,2026-06,321.23,22486.1
Rahul Traders,NATURAL FBB RC-260GSM-51.0X71.0/9.4KGS-100SHT,2026-06,1551.0,108570.0
Rahul Traders,NATURAL FBB RC-260GSM-58.5X91.5/13.9KGS-100SHT,2026-04,695.0,47955.0
Rahul Traders,NATURAL FBB RC-260GSM-63.5X91.5/15.1KGS-100SHT,2026-04,604.0,41676.0
Rahul Traders,NATURAL FBB RC-260GSM-63.5X91.5/15.1KGS-100SHT,2026-06,445.45,32517.85
Rahul Traders,NATURAL FBB- RC- 350GSM-58.5X69.0/14.1KG-100SHT,2025-03,218.55,14424.3
Rahul Traders,NATURAL FBB- RC- 350GSM-58.5X82.5/16.9KG-100SHT,2025-02,439.4,29879.2
Rahul Traders,NATURAL FBB- RC- 350GSM-58.5X91.5/18.7KG-100SHT,2025-03,691.9,47741.1
Rahul Traders,NATURAL FBB- RC- 350GSM-63.5X51.0/11.3KGS-100SHT,2025-02,214.7,14170.2
Rahul Traders,NATURAL FBB- RC- 350GSM-63.5X91.5/20.3KGS-100SHT,2025-03,1400.7,94476.2
Rahul Traders,NATURAL FBB-RC-250GSM-63.5X91.5/29.1KG-200SHT,2025-02,189.15,12862.2
Rahul Traders,NATURAL FBB-RC-290GSM-51.0X63.5/9.4KG-100SHT,2025-03,150.4,10227.2
Rahul Traders,NATURAL-FBB-300GSM-58.5X71.0/12.5KG-100SHT,2025-03,5187.5,350156.25
Rahul Traders,NATURAL-FBB-RC-230GSM-51.0X75.0/17.6KG-200SHT,2025-03,1760.0,119460.0
Rahul Traders,NATURAL-FBB-RC-230GSM-71.0X96.5/15.8KG-100SHT,2025-03,521.4000000000001,39626.399999999994
Rahul Traders,NATURAL-FBB-RC-230GSM-71.0X99.0/16.2KG-100SHT,2025-03,178.2,13543.2
Rahul Traders,NATURAL-FBB-RC-290GSM-58.5X91.5/15.5KG-100SHT,2025-01,682.0,45074.0
Rahul Traders,NATURAL-FBB-RC-290GSM-58.5X91.5/15.5KG-100SHT,2025-02,465.0,31620.0
Rahul Traders,NATURAL-FBB-RC-320GSM-63.5X96.5/19.6KG-100SHT,2025-02,1856.12,122503.92
Rahul Traders,NATURAL-FBB-RC-320GSM-71.0X67.5/15.3KG-100SHT,2025-02,198.9,13525.2
Rahul Traders,NATURAL-FBB-RC-350GSM-51.0X53.5/9.6KG-100SHT,2025-03,297.6,19641.6
Rahul Traders,NATURAL-FBB-RC-350GSM-51.0X66.0/11.8KG-100SHT,2025-02,377.6,27942.4
Rahul Traders,NATURAL-FBB-RC-350GSM-51.0X76.0/13.6KG-100SHT,2025-02,1056.72,69743.52
Rahul Traders,NATURAL-FBB-RC-350GSM-63.5X81.5/18.1KG-100SHT,2025-02,235.3,16941.6
Rahul Traders,NATURAL-FBB-RC-350GSM-80.0X63.5/17.8KG-100SHT,2025-03,1940.2,131933.6
Rahul Traders,NEW PRINT 48GSM-45.5X58.5/6.1KGS,2022-05,122.0,59780.0
Rahul Traders,NEWS PRINT 48GSM-56.0X81.5/11KGS,2022-08,1320.0,99660.0
Rahul Traders,NEWS-PRINT-48GSM-56.0X81.0/10.5KGS-480SHT,2022-11,1522.5,118260.0
Rahul Traders,NEWS-PRINT-48GSM-56.0X81.0/10.9KGS-500SHT,2022-11,490.5,37575.0
Rahul Traders,NILKANTH MULTIPRINT,2026-06,1335.7,104184.6
Rahul Traders,NR-CLASSIC-68GSM-51.0X76.0/13.2KG-500SHT,2022-06,660.0,57156.0
Rahul Traders,NSD PREMIUM 70GSM-58.5X91.0/18.6KGS-500 SHT,2025-01,483.6,35302.8
Rahul Traders,NUTAN PAPER MART - NEW,2026-07,170.1,13267.8
Rahul Traders,Navigator,2022-04,4890.0,317850.0
Rahul Traders,Navigator-70GSM-35.0CMS,2022-06,310.0,21080.0
Rahul Traders,Navigator-70GSM-45.0CMS,2022-06,399.0,27132.0
Rahul Traders,Navigator-70GSM-58.5X91.0/18.6KG-500SHT,2022-04,130.2,8853.6
Rahul Traders,Navigator-70GSM-76.0X102.0/27.1KG-500SHT,2022-04,135.5,9078.5
Rahul Traders,Navigator-80GSM-50.0X75.0/15.0KG-500SHT,2022-04,540.0,36180.0
Rahul Traders,Navigator-80GSM-51.0X76.0/15.5KG-500SHT,2022-04,538.625,37203.88
Rahul Traders,Navigator-80GSM-58.5X91.0/21.3KG-500SHT,2022-12,174.66,13972.8
Rahul Traders,Navigator-80GSM-63.5X91.0/11.6KG-250SHT,2022-12,69.6,5568.0
Rahul Traders,Navigator-80GSM-76.0X102.0/31.0KG-500SHT,2022-04,1953.0,130851.0
Rahul Traders,Navigator-80GSM-78.0X51.0/15.9KG-500SHT,2022-04,333.9,22371.3
Rahul Traders,Navigator-90GSM-42.0X48.0/9.1KG-500SHT,2022-04,764.4,53508.0
Rahul Traders,Navjivan Publicity,2026-06,294.0,23226.0
Rahul Traders,OCEANS DEEP PRINTERS,2026-06,3036.5,236847.0
Rahul Traders,OCEANS DEEP PRINTERS,2026-07,5988.61,467111.57999999996
Rahul Traders,ONE SIDE COATED PAPER,2024-10,31376.0,2415952.0
Rahul Traders,OPTIK-RGS-RULLED-58GSM-65X80/15.1KG-500SHT,2024-12,906.0,57078.0
Rahul Traders,OPTIK-RGS-RULLED-58GSM-65X80/15.1KG-500SHT,2025-01,1147.6,73446.4
Rahul Traders,OPTIK-RGS-RULLED-58GSM-65X80/15.1KG-500SHT,2025-02,966.4,60883.2
Rahul Traders,OPTIK-SAPL-RULLED-58GSM-65X80/15.1KG-500SHT,2024-12,422.8,26636.4
Rahul Traders,OPTIK-SAPL-RULLED-58GSM-65X80/15.1KG-500SHT,2025-01,785.2,49467.6
Rahul Traders,OPTIK-SAPL-RULLED-58GSM-65X80/15.1KG-500SHT,2025-02,1268.4,81056.8
Rahul Traders,ORIENT PLATINIUM,2023-01,19649.0,1827357.0
Rahul Traders,ORIENT PLATINUM COPIER 75GSM-21X29.7-2.34 KGS-500 S,2024-05,860.0,144480.0
Rahul Traders,ORIENT PLATINUM-80GSM-80 CMS,2023-07,1637.6,135920.8
Rahul Traders,ORIENT PLATINUM-80GSM-80 CMS,2023-10,2219.5,175340.5
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2023-03,506.0,48070.0
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2023-04,2631.2,250065.2
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2023-05,1872.2,172242.4
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2023-09,253.0,23023.0
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2023-10,50.6,3946.8
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2024-01,404.8,33193.6
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2024-03,2024.0,159896.0
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2024-07,404.8,30764.8
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2024-09,759.0,56925.0
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2024-10,556.6,42200.4
Rahul Traders,ORIENT PLATINUM-NS-95GSM-58.5X91.0/25.3KG-500SHT,2025-03,50.6,3744.4
Rahul Traders,ORIENT-BLEACH-KRAFT-PAPER-50GSM-57 CMS,2024-07,273.6,24624.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-140GSM-58.5X51.0/20.9KG-500SHT,2024-02,6583.5,536555.25
Rahul Traders,ORIENT-ECO/CARRY-BAG-140GSM-72.5X52.5/26.6KG-500SHT,2024-02,5852.0,476938.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-100GSM-124CMS,2024-02,1173.2,93856.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-100GSM-71CMS,2024-02,972.6,77808.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-100GSM-80CMS,2024-02,1125.2,90016.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-100GSM-99CMS,2024-02,7527.8,602224.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-110GSM-117CMS,2024-02,1091.8,87344.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-PREMIUM-120GSM-79CMS,2024-02,2118.6,169488.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-100CMS,2024-06,5117.0,373541.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-100CMS,2025-02,2809.0,209270.5
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-100CMS,2026-06,1396.0,106096.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-110CMS,2024-06,9050.2,660664.6
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-110CMS,2024-11,17873.0,1286856.0
Rahul Traders,ORIENT-ECO/CARRY-BAG-REGULAR-80GSM-110CMS,2026-06,10150.2,771415.2
Rahul Traders,ORIENT-LAMI-KRAFT-120GSM-124CMS,2024-04,601.0,42971.5
Rahul Traders,ORIENT-LAMI-KRAFT-120GSM-124CMS,2024-07,2980.3,217561.9
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-04,617.5,44151.25
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-05,2738.1,195774.15
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-06,2422.5,173208.75
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-07,1706.0,121979.0
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-09,4660.7,330909.7
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-11,3952.6,282610.9
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2024-12,4089.1,292370.65
Rahul Traders,ORIENT-LAMI-KRAFT-130GSM-124CMS,2025-01,410.0,29315.0
Rahul Traders,ORIENT-LAMI-KRAFT-150GSM-124CMS,2024-02,3506.3,252453.59999999998
Rahul Traders,ORIENT-LAMI-KRAFT-150GSM-124CMS,2024-03,1179.1,81357.9
Rahul Traders,ORIENT-LAMI-KRAFT-150GSM-124CMS,2024-04,3607.5,257936.25
Rahul Traders,ORIENT-LAMI-KRAFT-150GSM-124CMS,2024-05,1648.2,117846.3
Rahul Traders,ORIENT-LAMI-KRAFT-150GSM-124CMS,2025-01,5024.8,359273.2
Rahul Traders,ORIENT-MULTIPURPOSE-PAPER,2024-12,78807.0,5831718.0
Rahul Traders,ORIENT-MULTIPURPOSE-PAPER,2025-01,9810.0,725940.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2023-06,4442.9,387610.3
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2023-07,646.8,56125.3
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2023-09,53.9,4419.8
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2024-04,808.5,62793.5
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2024-06,539.0,40964.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2024-12,1239.7,84137.90000000001
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2025-02,53.9,3665.2
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-41.0X66.0/7.7KG-500SHT,2025-03,485.1,33633.6
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-43.0X69.0/8.5KG-500SHT,2023-06,2023.0,177786.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-43.0X69.0/8.5KG-500SHT,2023-07,144.5,12461.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-43.0X69.0/8.5KG-500SHT,2023-08,748.0,62496.25
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2023-06,10761.6,945896.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2023-07,5472.0,471625.6
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2023-10,1702.4,141208.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2023-11,2979.2,246848.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2023-12,1216.0,102144.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-01,1945.6,162852.8
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-02,1824.0,150176.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-03,1033.6,80620.8
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-04,1641.6,125795.2
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-05,1520.0,115520.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-06,1824.0,136678.4
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-07,1884.8,141208.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-08,121.6,9241.6
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-09,1884.8,138684.8
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-10,364.8,26691.2
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-11,1520.0,110960.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2024-12,3161.6,228608.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2025-01,2979.2,203072.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2025-02,608.0,41344.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-45.5X58.5/7.6KG-500SHT,2025-03,3283.2,222923.2
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2023-06,2365.0,207240.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2023-07,4785.0,410575.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2023-08,2255.0,186917.5
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2023-09,495.0,40975.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2024-01,275.0,22825.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2024-03,165.0,12870.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-51.0X76.0/11.0KG-500SHT,2024-05,550.0,42900.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2023-06,2006.4,176806.4
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2023-07,8238.4,693120.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2023-08,3435.2,285121.60000000003
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2024-01,608.0,50464.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2024-08,608.0,44992.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2024-09,304.0,22344.0
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2024-10,15.2,1109.6
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2024-12,1033.6,70771.2
Rahul Traders,ORIENT-PLATINIUM-MAP-57GSM-58.5X91.0/15.2KG-500SHT,2025-01,6992.0,474209.6
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-05,1782.0,166509.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-06,702.0,62451.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-07,1728.0,143181.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-08,3294.0,260506.8
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-09,918.0,71928.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-10,486.0,38394.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-11,540.0,42606.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2023-12,1188.0,91746.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-01,648.0,50490.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-02,324.0,24408.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-03,54.0,4104.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-04,216.0,16632.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-05,216.0,16416.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-06,108.0,8208.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-07,270.0,19980.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-10,378.0,27594.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-11,54.0,3888.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2024-12,1350.0,89640.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2025-02,54.0,3888.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-45.5X58.5/9.0KG-500SHT,2025-03,108.0,7668.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2023-06,963.5999999999999,81972.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2023-07,1161.6,97152.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2023-08,844.8000000000001,65419.2
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2023-09,52.8,4118.4
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2024-03,396.0,27126.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2024-12,105.6,6864.0
Rahul Traders,ORIENT-PLATINIUM-MAP-68GSM-51.0X76.0/13.2KG-500SHT,2025-03,7286.4,469180.8
