month,company,product,quantity,value,rate,quantity_lag1,quantity_lag2,quantity_lag3,quantity_rolling_mean_3,quantity_overall_avg,rate_lag1,rate_lag2,rate_lag3,rate_rolling_mean_3,rate_overall_avg,month_num,quarter,n_prior_months
2024-07,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,212.0,16324.0,77.0,477.0,636.0,583.0,565.3333333333334,1113.3925925925926,76.55555555555556,80.33333333333333,78.13636363636364,78.34175084175085,85.86024529137842,7,3,27
2024-08,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,212.0,16324.0,77.0,212.0,477.0,636.0,441.6666666666667,1081.2,77.0,76.55555555555556,80.33333333333333,77.96296296296295,85.54380795954349,8,3,28
2024-09,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,795.0,62964.0,79.2,212.0,212.0,477.0,300.3333333333333,1051.2275862068966,77.0,77.0,76.55555555555556,76.85185185185185,85.24919389197302,9,3,29
2024-10,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,212.0,16006.0,75.5,795.0,212.0,212.0,406.3333333333333,1042.6866666666667,79.2,77.0,77.0,77.73333333333333,85.04755409557393,10,4,30
2024-11,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,212.0,16112.0,76.0,212.0,795.0,212.0,406.3333333333333,1015.8903225806451,75.5,79.2,77.0,77.23333333333333,84.73956847958767,11,4,31
2024-12,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,371.0,26129.0,70.42857142857143,212.0,212.0,795.0,406.3333333333333,990.76875,76.0,75.5,79.2,76.89999999999999,84.46645696460055,12,4,32
2025-01,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,148.4,10483.4,70.64285714285714,371.0,212.0,212.0,265.0,971.9878787878788,70.42857142857143,76.0,75.5,73.97619047619048,84.0410664938118,1,1,33
2025-02,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,100.7,7096.7,70.47368421052632,148.4,371.0,212.0,243.79999999999998,947.7647058823529,70.64285714285714,70.42857142857143,76.0,72.35714285714285,83.64700151290135,2,1,34
2025-03,Rahul Traders,JK-SHB(EZ)-80GSM-45.5X58.5/10.6KG-500SHT,53.0,3710.0,70.0,100.7,148.4,371.0,206.70000000000002,923.5628571428572,70.47368421052632,70.64285714285714,70.42857142857143,70.51503759398497,83.27062101854779,3,1,35
2023-05,Rahul Traders,JK-SHB(EZ)-80GSM-50.0X77.0/15.4KG-500SHT,2833.6,260691.2,92.0,,,,,,,,,,,5,2,0
2022-10,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,248.0,26040.0,105.0,,,,,,,,,,,10,4,0
2022-11,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,7192.0,668856.0,93.0,248.0,248.0,248.0,248.0,248.0,105.0,105.0,105.0,105.0,105.0,11,4,1
2022-12,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,3720.0,345960.0,93.0,7192.0,248.0,248.0,2562.6666666666665,3720.0,93.0,105.0,105.0,101.0,99.0,12,4,2
2023-01,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,945.5,87931.5,93.0,3720.0,7192.0,248.0,3720.0,3720.0,93.0,93.0,105.0,97.0,97.0,1,1,3
2023-02,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,7502.0,679954.0,90.63636363636364,945.5,3720.0,7192.0,3952.5,3026.375,93.0,93.0,93.0,93.0,96.0,2,1,4
2023-03,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,9734.0,887530.0,91.17834394904459,7502.0,945.5,3720.0,4055.8333333333335,3921.5,90.63636363636364,93.0,93.0,92.2121212121212,94.92727272727272,3,1,5
2023-04,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,186.0,18042.0,97.0,9734.0,7502.0,945.5,6060.5,4890.25,91.17834394904459,90.63636363636364,93.0,91.6049025284694,94.3024512642347,4,2,6
2023-05,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,930.0,88350.0,95.0,186.0,9734.0,7502.0,5807.333333333333,4218.214285714285,97.0,91.17834394904459,90.63636363636364,92.93823586180274,94.68781536934402,5,2,7
2023-06,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,356.5,33340.5,93.52173913043478,930.0,186.0,9734.0,3616.6666666666665,3807.1875,95.0,97.0,91.17834394904459,94.39278131634819,94.72683844817603,6,2,8
2023-07,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,333.25,29690.25,89.09302325581395,356.5,930.0,186.0,490.8333333333333,3423.777777777778,93.52173913043478,95.0,97.0,95.17391304347825,94.59293852398257,7,3,9
2023-08,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,310.0,26040.0,84.0,333.25,356.5,930.0,539.9166666666666,3114.725,89.09302325581395,93.52173913043478,95.0,92.53825412874959,94.0429469971657,8,3,10
2023-09,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,387.5,31000.0,80.0,310.0,333.25,356.5,333.25,2859.75,84.0,89.09302325581395,93.52173913043478,88.8715874620829,93.12995181560518,9,3,11
2023-10,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,367.35,29326.0,79.83122362869197,387.5,310.0,333.25,343.5833333333333,2653.7291666666665,80.0,84.0,89.09302325581395,84.3643410852713,92.03578916430475,10,4,12
2023-11,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,347.2,27652.0,79.64285714285714,367.35,387.5,310.0,354.95,2477.853846153846,79.83122362869197,80.0,84.0,81.27707454289732,91.09697643079608,11,4,13
2023-12,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,327.05,25978.0,79.43127962085308,347.2,367.35,387.5,367.34999999999997,2325.6642857142856,79.64285714285714,79.83122362869197,80.0,79.82469359051636,90.27882505308615,12,4,14
2024-01,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,306.9,24304.0,79.1919191919192,327.05,347.2,367.35,347.2,2192.423333333333,79.43127962085308,79.64285714285714,79.83122362869197,79.63512013080073,89.55565535760394,1,1,15
2024-02,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,286.75,22630.0,78.91891891891892,306.9,327.05,347.2,327.05,2074.578125,79.1919191919192,79.43127962085308,79.64285714285714,79.42201865187647,88.90792184724864,2,1,16
2024-03,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,266.6,20956.0,78.60465116279069,286.75,306.9,327.05,306.90000000000003,1969.4117647058824,78.91891891891892,79.1919191919192,79.43127962085308,79.18070591056373,88.32033343969984,3,1,17
2024-04,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,246.45000000000002,19282.0,78.23899371069182,266.6,286.75,306.9,286.75,1874.8111111111111,78.60465116279069,78.91891891891892,79.1919191919192,78.9051630912096,87.7805733132049,4,2,18
2024-05,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,226.3,17608.0,77.80821917808218,246.45000000000002,266.6,286.75,266.6,1789.1078947368424,78.23899371069182,78.60465116279069,78.91891891891892,78.5875212641338,87.27838491307261,5,2,19
2024-06,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,206.15,15934.0,77.29323308270676,226.3,246.45000000000002,266.6,246.45000000000002,1710.9675,77.80821917808218,78.23899371069182,78.60465116279069,78.21728801718824,86.8048766263231,6,2,20
2024-07,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,186.0,14260.0,76.66666666666667,206.15,226.3,246.45000000000002,226.30000000000004,1639.3095238095239,77.29323308270676,77.80821917808218,78.23899371069182,77.78014865716027,86.35194121948423,7,3,21
2024-08,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,62.0,4712.0,76.0,186.0,206.15,226.3,206.15,1573.25,76.66666666666667,77.29323308270676,77.80821917808218,77.25603964248522,85.91170146708343,8,3,22
2024-09,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,124.0,8881.5,71.625,62.0,186.0,206.15,151.38333333333333,1507.5434782608695,76.0,76.66666666666667,77.29323308270676,76.65329991645781,85.48075792503633,9,3,23
2024-10,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,186.0,13051.0,70.16666666666667,124.0,62.0,186.0,124.0,1449.8958333333333,71.625,76.0,76.66666666666667,74.7638888888889,84.90343467815981,10,4,24
2024-11,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,248.0,17220.5,69.4375,186.0,124.0,62.0,124.0,1399.34,70.16666666666667,71.625,76.0,72.59722222222223,84.31396395770008,11,4,25
2024-12,Rahul Traders,JK-SHB(EZ)-80GSM-51.0X76.0/15.5KG-500SHT,310.0,21390.0,69.0,248.0,186.0,124.0,186.0,1355.0576923076924,69.4375,70.16666666666667,71.625,70.40972222222223,83.74179226701932,12,4,26
2023-01,Rahul Traders,JK-SHB(EZ)-RC-80GSM-42.0X68.0/11.4KG-500SHT,739.746,71185.36,96.22946254525202,,,,,,,,,,,1,1,0
2022-06,Rahul Traders,JK-SHB(EZ)-RC-80GSM-94.0X58.5/22.0KG-500SHT,3136.375,260319.13,83.00000159419713,,,,,,,,,,,6,2,0
2022-07,Rahul Traders,JK-SHB(EZ)-RC-80GSM-94.0X58.5/22.0KG-500SHT,858.0,77616.0,90.46153846153847,3136.375,3136.375,3136.375,3136.375,3136.375,83.00000159419713,83.00000159419713,83.00000159419713,83.00000159419713,83.00000159419713,7,3,1
2022-08,Rahul Traders,JK-SHB(EZ)-RC-80GSM-94.0X58.5/22.0KG-500SHT,198.0,19404.0,98.0,858.0,3136.375,3136.375,2376.9166666666665,1997.1875,90.46153846153847,83.00000159419713,83.00000159419713,85.4871805499776,86.7307700278678,8,3,2
2022-09,Rahul Traders,JK-SHB(EZ)-RC-80GSM-94.0X58.5/22.0KG-500SHT,902.0,92004.0,102.0,198.0,858.0,3136.375,1397.4583333333333,1397.4583333333333,98.0,90.46153846153847,83.00000159419713,90.48718001857851,90.48718001857854,9,3,3
2022-07,Rahul Traders,JK-SHB(EZ)-RC-80GSM-94.0X68.0/25.6KG-500SHT,11001.6,990144.0,90.0,,,,,,,,,,,7,3,0
2024-01,Rahul Traders,JK-SHB(NS) RC-78GSM-31.5X62.0/7.6KG-500SHT,7554.4,383366.8,50.747484909456745,,,,,,,,,,,1,1,0
2023-12,Rahul Traders,JK-SHB(NS) RC-80GSM-31.0X62.0/7.7KG-500SHT,400.4,24024.0,60.0,,,,,,,,,,,12,4,0
2022-06,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2161.0,181524.0,84.0,,,,,,,,,,,6,2,0
2022-07,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4224.0,354816.0,84.0,2161.0,2161.0,2161.0,2161.0,2161.0,84.0,84.0,84.0,84.0,84.0,7,3,1
2022-08,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4355.2,374620.8,86.01689933872153,4224.0,2161.0,2161.0,2848.6666666666665,3192.5,84.0,84.0,84.0,84.0,84.0,8,3,2
2022-09,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4486.4,394425.6,87.91583452211127,4355.2,4224.0,2161.0,3580.066666666667,3580.066666666667,86.01689933872153,84.0,84.0,84.67229977957385,84.67229977957385,9,3,3
2022-10,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4617.6,414230.4,89.70686070686071,4486.4,4355.2,4224.0,4355.2,3806.6499999999996,87.91583452211127,86.01689933872153,84.0,85.97757795361093,85.4831834652082,10,4,4
2022-11,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4748.8,434035.2,91.3989218328841,4617.6,4486.4,4355.2,4486.400000000001,3968.84,89.70686070686071,87.91583452211127,86.01689933872153,87.87986485589784,86.3279189135387,11,4,5
2022-12,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4880.0,453840.0,93.0,4748.8,4617.6,4486.4,4617.6,4098.833333333333,91.3989218328841,89.70686070686071,87.91583452211127,89.67387235395204,87.17308606676293,12,4,6
2023-01,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4679.214285714285,434724.59523809527,92.90546845980452,4880.0,4748.8,4617.6,4748.8,4210.428571428572,93.0,91.3989218328841,89.70686070686071,91.36859417991495,88.00550234293965,1,1,7
2023-02,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4478.428571428572,415609.1904761905,92.8024604718917,4679.214285714285,4880.0,4748.8,4769.338095238095,4269.026785714285,92.90546845980452,93.0,91.3989218328841,92.43479676422953,88.61799810754776,2,1,8
2023-03,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4277.642857142857,396493.7857142857,92.68978242356438,4478.428571428572,4679.214285714285,4880.0,4679.214285714285,4292.29365079365,92.8024604718917,92.90546845980452,93.0,92.90264297723208,89.08293837025265,3,1,9
2023-04,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,4076.857142857143,377378.38095238095,92.56600555983833,4277.642857142857,4478.428571428572,4679.214285714285,4478.428571428572,4290.828571428571,92.68978242356438,92.8024604718917,92.90546845980452,92.79923711842021,89.44362277558382,4,2,10
2023-05,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,3876.0714285714284,358262.9761904762,92.4294050800086,4076.857142857143,4277.642857142857,4478.428571428572,4277.642857142858,4271.376623376623,92.56600555983833,92.68978242356438,92.8024604718917,92.68608281843147,89.7274757559706,5,2,11
2023-06,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,3675.285714285714,339147.5714285714,92.27787927080499,3876.0714285714284,4076.857142857143,4277.642857142857,4076.8571428571427,4238.434523809524,92.4294050800086,92.56600555983833,92.68978242356438,92.5617310211371,89.95263653297377,6,2,12
2023-07,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,3474.5,320032.1666666666,92.10884060056601,3675.285714285714,3876.0714285714284,4076.857142857143,3876.071428571429,4195.115384615385,92.27787927080499,92.4294050800086,92.56600555983833,92.42442997021732,90.13150135896079,7,3,13
2023-08,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,3273.714285714286,300916.7619047619,91.91906673648687,3474.5,3675.285714285714,3876.0714285714284,3675.2857142857138,4143.642857142857,92.10884060056601,92.27787927080499,92.4294050800086,92.27204165045987,90.2727398762183,8,3,14
2023-09,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,3072.9285714285716,281801.35714285716,91.70449315450594,3273.714285714286,3474.5,3675.285714285714,3474.5,4085.6476190476187,91.91906673648687,92.10884060056601,92.27787927080499,92.10192886928594,90.3824950002362,9,3,15
2023-10,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2872.1428571428573,262685.95238095237,91.45991875984414,3072.9285714285716,3273.714285714286,3474.5,3273.714285714286,4022.3526785714284,91.70449315450594,91.91906673648687,92.10884060056601,91.91080016385293,90.46511988487806,10,4,16
2023-11,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2671.357142857143,243570.5476190476,91.17857874987743,2872.1428571428573,3072.9285714285716,3273.714285714286,3072.928571428572,3954.6932773109243,91.45991875984414,91.70449315450594,91.91906673648687,91.69449288361231,90.52363746575843,11,4,17
2023-12,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2470.5714285714284,224455.14285714284,90.85150919394009,2671.357142857143,2872.1428571428573,3072.9285714285716,2872.1428571428573,3883.396825396825,91.17857874987743,91.45991875984414,91.70449315450594,91.4476635547425,90.56002309265392,12,4,18
2024-01,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2269.785714285714,205339.73809523808,90.46657435671501,2470.5714285714284,2671.357142857143,2872.1428571428573,2671.357142857143,3809.0375939849628,90.85150919394009,91.17857874987743,91.45991875984414,91.16333556788722,90.57536446640583,1,1,19
2024-02,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,2069.0,186224.3333333333,90.00692766231673,2269.785714285714,2470.5714285714284,2671.357142857143,2470.571428571429,3732.075,90.46657435671501,90.85150919394009,91.17857874987743,90.83222076684417,90.56992496092128,2,1,20
2024-03,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,1868.2142857142858,167108.92857142852,89.44848021410817,2069.0,2269.785714285714,2470.5714285714284,2269.785714285714,3652.8809523809523,90.00692766231673,90.46657435671501,90.85150919394009,90.44167040432394,90.54311556574964,3,1,21
2024-04,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,1667.4285714285716,147993.5238095238,88.7555403244231,1868.2142857142858,2069.0,2269.785714285714,2069.0,3571.7597402597403,89.44848021410817,90.00692766231673,90.46657435671501,89.9739940777133,90.49335941340229,4,2,22
2024-05,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,1466.6428571428573,128878.11904761905,87.87287131284597,1667.4285714285716,1868.2142857142858,2069.0,1868.2142857142856,3488.9627329192544,88.7555403244231,89.44848021410817,90.00692766231673,89.40364940028267,90.41780206170755,5,2,23
2024-06,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,1265.8571428571431,109762.71428571426,86.71019072339462,1466.6428571428573,1667.4285714285716,1868.2142857142858,1667.4285714285716,3404.6994047619046,87.87287131284597,88.7555403244231,89.44848021410817,88.69229728379241,90.31176328050498,6,2,24
2024-07,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,1065.071428571429,90647.30952380947,85.109136431717,1265.8571428571431,1466.6428571428573,1667.4285714285716,1466.6428571428576,3319.1457142857143,86.71019072339462,87.87287131284597,88.7555403244231,87.77953412022123,90.16770037822056,7,3,25
2024-08,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,864.2857142857147,71531.90476190473,82.76418732782362,1065.071428571429,1265.8571428571431,1466.6428571428573,1265.8571428571431,3232.4505494505497,85.109136431717,86.71019072339462,87.87287131284597,86.56406615598587,89.97314022643197,8,3,26
2024-09,Rahul Traders,JK-SHB(NS)-68GSM-112.0CMS,663.5,52416.5,79.0,864.2857142857147,1065.071428571429,1265.8571428571431,1065.071428571429,3144.740740740741,82.76418732782362,85.109136431717,86.71019072339462,84.86117149431175,89.70614197092794,9,3,27
2023-07,Rahul Traders,JK-SHB(NS)-68GSM-113.0CMS,5180.0,492100.0,95.0,,,,,,,,,,,7,3,0
2022-06,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2815.5,236502.0,84.0,,,,,,,,,,,6,2,0
2022-07,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,3155.5,265062.0,84.0,2815.5,2815.5,2815.5,2815.5,2815.5,84.0,84.0,84.0,84.0,84.0,7,3,1
2022-08,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,3055.6666666666665,259434.55555555556,84.90276717210284,3155.5,2815.5,2815.5,2928.8333333333335,2985.5,84.0,84.0,84.0,84.0,84.0,8,3,2
2022-09,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2955.8333333333335,253807.11111111112,85.86651630485856,3055.6666666666665,3155.5,2815.5,3008.8888888888887,3008.8888888888887,84.90276717210284,84.0,84.0,84.30092239070095,84.30092239070095,9,3,3
2022-10,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2856.0,248179.66666666666,86.89764239028945,2955.8333333333335,3055.6666666666665,3155.5,3055.6666666666665,2995.625,85.86651630485856,84.90276717210284,84.0,84.92309449232046,84.69232086924035,10,4,4
2022-11,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2756.1666666666665,242552.22222222222,88.00346697305034,2856.0,2955.8333333333335,3055.6666666666665,2955.8333333333335,2967.7,86.89764239028945,85.86651630485856,84.90276717210284,85.8889752890836,85.13338517345016,11,4,5
2022-12,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2656.3333333333335,236924.77777777778,89.1924122641904,2756.1666666666665,2856.0,2955.8333333333335,2856.0,2932.444444444445,88.00346697305034,86.89764239028945,85.86651630485856,86.92254188939945,85.61173214005021,12,4,6
2023-01,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2556.5,231297.33333333334,90.47421605059,2656.3333333333335,2756.1666666666665,2856.0,2756.1666666666665,2893.0,89.1924122641904,88.00346697305034,86.89764239028945,88.03117387584338,86.12325787207023,1,1,7
2023-02,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2456.666666666667,225669.88888888888,91.8601990049751,2556.5,2656.3333333333335,2756.1666666666665,2656.3333333333335,2850.9375,90.47421605059,89.1924122641904,88.00346697305034,89.22336509594356,86.6671276443852,2,1,8
2023-03,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2356.8333333333335,220042.44444444444,93.36359993399806,2456.666666666667,2556.5,2656.3333333333335,2556.5,2807.1296296296296,91.8601990049751,90.47421605059,89.1924122641904,90.5089424399185,87.24413557333963,3,1,9
2023-04,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2257.0,214415.0,95.0,2356.8333333333335,2456.666666666667,2556.5,2456.6666666666665,2762.1,93.36359993399806,91.8601990049751,90.47421605059,91.89933832985439,87.85608200940547,4,2,10
2023-05,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2343.6666666666665,217614.33333333334,92.85208362964018,2257.0,2356.8333333333335,2456.666666666667,2356.8333333333335,2716.181818181818,95.0,93.36359993399806,91.8601990049751,93.4079329796577,88.50552909945952,5,2,11
2023-06,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2430.3333333333335,220813.66666666666,90.85735838705251,2343.6666666666665,2257.0,2356.8333333333335,2319.1666666666665,2685.138888888889,92.85208362964018,95.0,93.36359993399806,93.7385611878794,88.86774197697457,6,2,12
2023-07,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2517.0,224013.0,89.0,2430.3333333333335,2343.6666666666665,2257.0,2343.6666666666665,2665.5384615384614,90.85735838705251,92.85208362964018,95.0,92.90314733889757,89.02078939313441,7,3,13
2023-08,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2199.75,195777.75,89.0,2517.0,2430.3333333333335,2343.6666666666665,2430.3333333333335,2654.9285714285716,89.0,90.85735838705251,92.85208362964018,90.90314733889755,89.01930443648196,8,3,14
2023-09,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1882.5,167542.5,89.0,2199.75,2517.0,2430.3333333333335,2382.3611111111113,2624.5833333333335,89.0,89.0,90.85735838705251,89.61911946235084,89.01801747404983,9,3,15
2023-10,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1873.5,164478.375,87.79203362690153,1882.5,2199.75,2517.0,2199.75,2578.203125,89.0,89.0,89.0,89.0,89.01689138192171,10,4,16
2023-11,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1864.5,161414.25,86.57240547063556,1873.5,1882.5,2199.75,1985.25,2536.75,87.79203362690153,89.0,89.0,88.5973445423005,88.94484092574406,11,4,17
2023-12,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1855.5,158350.125,85.34094583670169,1864.5,1873.5,1882.5,1873.5,2499.402777777778,86.57240547063556,87.79203362690153,89.0,87.7881463658457,88.8130389560158,12,4,18
2024-01,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1846.5,155286.0,84.0974817221771,1855.5,1864.5,1873.5,1864.5,2465.5131578947367,85.34094583670169,86.57240547063556,87.79203362690153,86.56846164474626,88.63029721289402,1,1,19
2024-02,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1837.5,152221.875,82.84183673469387,1846.5,1855.5,1864.5,1855.5,2434.5625,84.0974817221771,85.34094583670169,86.57240547063556,85.33694434317145,88.40365643835817,2,1,20
2024-03,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1828.5,149157.75,81.57383100902379,1837.5,1846.5,1855.5,1846.5,2406.1309523809523,82.84183673469387,84.0974817221771,85.34094583670169,84.09342143119089,88.13880788104082,3,1,21
2024-04,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1819.5,146093.625,80.29328112118714,1828.5,1837.5,1846.5,1837.5,2379.875,81.57383100902379,82.84183673469387,84.0974817221771,82.83771648863159,87.84039984140368,4,2,22
2024-05,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,1810.5,143029.5,79.0,1819.5,1828.5,1837.5,1828.5,2355.5108695652175,80.29328112118714,81.57383100902379,82.84183673469387,81.56964962163494,87.51226424487253,5,2,23
2024-06,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2318.875,183191.125,79.0,1810.5,1819.5,1828.5,1819.5,2332.8020833333335,79.0,80.29328112118714,81.57383100902379,80.28903737673697,87.15758656800284,6,2,24
2024-07,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,2827.25,223352.75,79.0,2318.875,1810.5,1819.5,1982.9583333333333,2332.245,79.0,79.0,80.29328112118714,79.43109370706237,86.83128310528272,7,3,25
2024-08,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,3335.625,263514.375,79.0,2827.25,2318.875,1810.5,2318.875,2351.283653846154,79.0,79.0,79.0,79.0,86.5300799089257,8,3,26
2024-09,Rahul Traders,JK-SHB(NS)-68GSM-114.0CMS,3844.0,303676.0,79.0,3335.625,2827.25,2318.875,2827.25,2387.740740740741,79.0,79.0,79.0,79.0,86.25118806044696,9,3,27
2025-03,Rahul Traders,JK-SHB(NS)-68GSM-117.0CMS,6467.0,446223.0,69.0,,,,,,,,,,,3,1,0
2022-06,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,1169.0,98196.0,84.0,,,,,,,,,,,6,2,0
2022-07,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,2791.5,234486.0,84.0,1169.0,1169.0,1169.0,1169.0,1169.0,84.0,84.0,84.0,84.0,84.0,7,3,1
2022-08,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,3391.3333333333335,294457.75,86.82654314920384,2791.5,1169.0,1169.0,1709.8333333333333,1980.25,84.0,84.0,84.0,84.0,84.0,8,3,2
2022-09,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,3991.166666666667,354429.5,88.80348269094249,3391.3333333333335,2791.5,1169.0,2450.6111111111113,2450.6111111111113,86.82654314920384,84.0,84.0,84.94218104973461,84.94218104973461,9,3,3
2022-10,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,4591.0,414401.25,90.26383140927902,3991.166666666667,3391.3333333333335,2791.5,3391.3333333333335,2835.75,88.80348269094249,86.82654314920384,84.0,86.54334194671544,85.90750646003659,10,4,4
2022-11,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,5190.833333333334,474373.0,91.38667522876865,4591.0,3991.166666666667,3391.3333333333335,3991.1666666666674,3186.8,90.26383140927902,88.80348269094249,86.82654314920384,88.63128574980844,86.77877144988507,11,4,5
2022-12,Rahul Traders,JK-SHB(NS)-68GSM-119.0CMS,5790.666666666667,534344.75,92.27689673037071,5190.833333333334,4591.0,3991.166666666667,4591.0,3520.805555555556,91.38667522876865,90.26383140927902,88.80348269094249,90.15132977633004,87.54675541303233,12,4,6
